date,sp500,sp500ret
20180509,2697.79,0.009682
20180510,2723.07,0.009371
20180511,2727.72,0.001708
20180514,2730.13,0.000884
20180515,2711.45,-0.006842
20180516,2722.46,0.004061
20180517,2720.13,-0.000856
20180518,2712.97,-0.002632
20180521,2733.01,0.007387
20180522,2724.44,-0.003136
20180523,2733.29,0.003248
20180524,2727.76,-0.002023
20180525,2721.33,-0.002357
20180529,2689.86,-0.011564
20180530,2724.01,0.012696
20180531,2705.27,-0.00688
20180601,2734.62,0.010849
20180604,2746.87,0.00448
20180605,2748.8,0.000703
20180606,2772.35,0.008567
20180607,2770.37,-0.000714
20180608,2779.03,0.003126
20180611,2782,0.001069
20180612,2786.85,0.001743
20180613,2775.63,-0.004026
20180614,2782.49,0.002472
20180615,2779.66,-0.001017
20180618,2773.75,-0.002126
20180619,2762.59,-0.004023
20180620,2767.32,0.001712
20180621,2749.76,-0.006345
20180622,2754.88,0.001862
20180625,2717.07,-0.013725
20180626,2723.06,0.002205
20180627,2699.63,-0.008604
20180628,2716.31,0.006179
20180629,2718.37,0.000758
20180702,2726.71,0.003068
20180703,2713.22,-0.004947
20180705,2736.61,0.008621
20180706,2759.82,0.008481
20180709,2784.17,0.008823
20180710,2793.84,0.003473
20180711,2774.02,-0.007094
20180712,2798.29,0.008749
20180713,2801.31,0.001079
20180716,2798.43,-0.001028
20180717,2809.55,0.003974
20180718,2815.62,0.00216
20180719,2804.49,-0.003953
20180720,2801.83,-0.000948
20180723,2806.98,0.001838
20180724,2820.4,0.004781
20180725,2846.07,0.009102
20180726,2837.44,-0.003032
20180727,2818.82,-0.006562
20180730,2802.6,-0.005754
20180731,2816.29,0.004885
20180801,2813.36,-0.00104
20180802,2827.22,0.004926
20180803,2840.35,0.004644
20180806,2850.4,0.003538
20180807,2858.45,0.002824
20180808,2857.7,-0.000262
20180809,2853.58,-0.001442
20180810,2833.28,-0.007114
20180813,2821.93,-0.004006
20180814,2839.96,0.006389
20180815,2818.37,-0.007602
20180816,2840.69,0.007919
20180817,2850.13,0.003323
20180820,2857.05,0.002428
20180821,2862.96,0.002069
20180822,2861.82,-0.000398
20180823,2856.98,-0.001691
20180824,2874.69,0.006199
20180827,2896.74,0.00767
20180828,2897.52,0.000269
20180829,2914.04,0.005701
20180830,2901.13,-0.00443
20180831,2901.52,0.000134
20180904,2896.72,-0.001654
20180905,2888.6,-0.002803
20180906,2878.05,-0.003652
20180907,2871.68,-0.002213
20180910,2877.13,0.001898
20180911,2887.89,0.00374
20180912,2888.92,0.000357
20180913,2904.18,0.005282
20180914,2904.98,0.000275
20180917,2888.8,-0.00557
20180918,2904.31,0.005369
20180919,2907.95,0.001253
20180920,2930.75,0.007841
20180921,2929.67,-0.000369
20180924,2919.37,-0.003516
20180925,2915.56,-0.001305
20180926,2905.97,-0.003289
20180927,2914,0.002763
20180928,2913.98,-0.000007
20181001,2924.59,0.003641
20181002,2923.43,-0.000397
20181003,2925.51,0.000711
20181004,2901.61,-0.00817
20181005,2885.57,-0.005528
20181008,2884.43,-0.000395
20181009,2880.34,-0.001418
20181010,2785.68,-0.032864
20181011,2728.37,-0.020573
20181012,2767.13,0.014206
20181015,2750.79,-0.005905
20181016,2809.92,0.021496
20181017,2809.21,-0.000253
20181018,2768.78,-0.014392
20181019,2767.78,-0.000361
20181022,2755.88,-0.004299
20181023,2740.69,-0.005512
20181024,2656.1,-0.030864
20181025,2705.57,0.018625
20181026,2658.69,-0.017327
20181029,2641.25,-0.00656
20181030,2682.63,0.015667
20181031,2711.74,0.010851
20181101,2740.37,0.010558
20181102,2723.06,-0.006317
20181105,2738.31,0.0056
20181106,2755.45,0.006259
20181107,2813.89,0.021209
20181108,2806.83,-0.002509
20181109,2781.01,-0.009199
20181112,2726.22,-0.019701
20181113,2722.18,-0.001482
20181114,2701.58,-0.007567
20181115,2730.2,0.010594
20181116,2736.27,0.002223
20181119,2690.73,-0.016643
20181120,2641.89,-0.018151
20181121,2649.93,0.003043
20181123,2632.56,-0.006555
20181126,2673.45,0.015532
20181127,2682.17,0.003262
20181128,2743.79,0.022974
20181129,2737.76,-0.002198
20181130,2760.17,0.008186
20181203,2790.37,0.010941
20181204,2700.06,-0.032365
20181206,2695.95,-0.001522
20181207,2633.08,-0.02332
20181210,2637.72,0.001762
20181211,2636.78,-0.000356
20181212,2651.07,0.005419
20181213,2650.54,-0.0002
20181214,2599.95,-0.019087
20181217,2545.94,-0.020773
20181218,2546.16,0.000086
20181219,2506.96,-0.015396
20181220,2467.42,-0.015772
20181221,2416.62,-0.020588
20181224,2351.1,-0.027112
20181226,2467.7,0.049594
20181227,2488.83,0.008563
20181228,2485.74,-0.001242
20181231,2506.85,0.008492
